City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed,,,,"<tr><td align=""right"">0</td><td>longyearbyen</td><td align=""right"">75</td><td>SJ</td><td align=""right"">1483588200</td><td align=""right"">73</td><td align=""right"">78.22</td><td align=""right"">15.64</td><td align=""right"">26.6</td><td align=""right"">19.46</td></tr>"
374,struer,8,DK,1528903200,63,56.48,8.6,60.8,17.22,,,,<tr><td align=right>374</td><td>struer</td><td align=right>8</td><td>DK</td><td align=right>1528903200</td><td align=right>63</td><td align=right>56.48</td><td align=right>8.6</td><td align=right>60.8</td><td align=right>17.22</td></tr>
375,hualmay,12,PE,1528905511,77,-11.1,-77.61,65.02,3.62,,,,<tr><td align=right>375</td><td>hualmay</td><td align=right>12</td><td>PE</td><td align=right>1528905511</td><td align=right>77</td><td align=right>-11.1</td><td align=right>-77.61</td><td align=right>65.02</td><td align=right>3.62</td></tr>
376,ystad,75,SE,1528903200,60,55.43,13.82,68,13.87,,,,<tr><td align=right>376</td><td>ystad</td><td align=right>75</td><td>SE</td><td align=right>1528903200</td><td align=right>60</td><td align=right>55.43</td><td align=right>13.82</td><td align=right>68</td><td align=right>13.87</td></tr>
377,buin,0,CL,1528905600,65,-33.73,-70.74,46.4,3.36,,,,<tr><td align=right>377</td><td>buin</td><td align=right>0</td><td>CL</td><td align=right>1528905600</td><td align=right>65</td><td align=right>-33.73</td><td align=right>-70.74</td><td align=right>46.4</td><td align=right>3.36</td></tr>
378,gamboma,0,CG,1528905516,64,-1.87,15.88,87.34,6.53,,,,<tr><td align=right>378</td><td>gamboma</td><td align=right>0</td><td>CG</td><td align=right>1528905516</td><td align=right>64</td><td align=right>-1.87</td><td align=right>15.88</td><td align=right>87.34</td><td align=right>6.53</td></tr>
379,bristol,75,GB,1528903200,77,51.45,-2.6,68,10.29,,,,<tr><td align=right>379</td><td>bristol</td><td align=right>75</td><td>GB</td><td align=right>1528903200</td><td align=right>77</td><td align=right>51.45</td><td align=right>-2.6</td><td align=right>68</td><td align=right>10.29</td></tr>
380,imbituba,40,BR,1528902000,64,-28.24,-48.67,69.8,3.36,,,,<tr><td align=right>380</td><td>imbituba</td><td align=right>40</td><td>BR</td><td align=right>1528902000</td><td align=right>64</td><td align=right>-28.24</td><td align=right>-48.67</td><td align=right>69.8</td><td align=right>3.36</td></tr>
381,comrie,40,GB,1528903200,72,56.09,-3.58,60.8,14.99,,,,<tr><td align=right>381</td><td>comrie</td><td align=right>40</td><td>GB</td><td align=right>1528903200</td><td align=right>72</td><td align=right>56.09</td><td align=right>-3.58</td><td align=right>60.8</td><td align=right>14.99</td></tr>
382,esil,0,KZ,1528905517,50,51.96,66.41,60.25,7.65,,,,<tr><td align=right>382</td><td>esil</td><td align=right>0</td><td>KZ</td><td align=right>1528905517</td><td align=right>50</td><td align=right>51.96</td><td align=right>66.41</td><td align=right>60.25</td><td align=right>7.65</td></tr>
383,lompoc,1,US,1528904100,63,34.64,-120.46,62.6,2.51,,,,<tr><td align=right>383</td><td>lompoc</td><td align=right>1</td><td>US</td><td align=right>1528904100</td><td align=right>63</td><td align=right>34.64</td><td align=right>-120.46</td><td align=right>62.6</td><td align=right>2.51</td></tr>
384,coihaique,80,CL,1528902000,85,-45.58,-72.07,33.8,2.24,,,,<tr><td align=right>384</td><td>coihaique</td><td align=right>80</td><td>CL</td><td align=right>1528902000</td><td align=right>85</td><td align=right>-45.58</td><td align=right>-72.07</td><td align=right>33.8</td><td align=right>2.24</td></tr>
385,hamilton,40,BM,1528901700,73,32.3,-64.78,77,10.29,,,,<tr><td align=right>385</td><td>hamilton</td><td align=right>40</td><td>BM</td><td align=right>1528901700</td><td align=right>73</td><td align=right>32.3</td><td align=right>-64.78</td><td align=right>77</td><td align=right>10.29</td></tr>
386,hasaki,75,JP,1528902000,93,35.73,140.83,64.4,3.36,,,,<tr><td align=right>386</td><td>hasaki</td><td align=right>75</td><td>JP</td><td align=right>1528902000</td><td align=right>93</td><td align=right>35.73</td><td align=right>140.83</td><td align=right>64.4</td><td align=right>3.36</td></tr>
387,kajaani,0,FI,1528903200,52,64.22,27.73,53.6,4.7,,,,<tr><td align=right>387</td><td>kajaani</td><td align=right>0</td><td>FI</td><td align=right>1528903200</td><td align=right>52</td><td align=right>64.22</td><td align=right>27.73</td><td align=right>53.6</td><td align=right>4.7</td></tr>
388,tupik,0,RU,1528905520,63,54.43,119.94,51.25,4.63,,,,<tr><td align=right>388</td><td>tupik</td><td align=right>0</td><td>RU</td><td align=right>1528905520</td><td align=right>63</td><td align=right>54.43</td><td align=right>119.94</td><td align=right>51.25</td><td align=right>4.63</td></tr>
389,kloulklubed,90,PW,1528901700,83,7.04,134.26,82.4,9.17,,,,<tr><td align=right>389</td><td>kloulklubed</td><td align=right>90</td><td>PW</td><td align=right>1528901700</td><td align=right>83</td><td align=right>7.04</td><td align=right>134.26</td><td align=right>82.4</td><td align=right>9.17</td></tr>
390,kieta,32,PG,1528905520,100,-6.22,155.63,76.81,2.73,,,,<tr><td align=right>390</td><td>kieta</td><td align=right>32</td><td>PG</td><td align=right>1528905520</td><td align=right>100</td><td align=right>-6.22</td><td align=right>155.63</td><td align=right>76.81</td><td align=right>2.73</td></tr>
391,maldonado,75,UY,1528902000,76,-34.91,-54.96,51.8,19.46,,,,<tr><td align=right>391</td><td>maldonado</td><td align=right>75</td><td>UY</td><td align=right>1528902000</td><td align=right>76</td><td align=right>-34.91</td><td align=right>-54.96</td><td align=right>51.8</td><td align=right>19.46</td></tr>
392,smithers,75,CA,1528902000,81,54.78,-127.17,48.2,2.62,,,,<tr><td align=right>392</td><td>smithers</td><td align=right>75</td><td>CA</td><td align=right>1528902000</td><td align=right>81</td><td align=right>54.78</td><td align=right>-127.17</td><td align=right>48.2</td><td align=right>2.62</td></tr>
393,mareeba,0,AU,1528902000,93,-16.99,145.42,60.8,3.4,,,,<tr><td align=right>393</td><td>mareeba</td><td align=right>0</td><td>AU</td><td align=right>1528902000</td><td align=right>93</td><td align=right>-16.99</td><td align=right>145.42</td><td align=right>60.8</td><td align=right>3.4</td></tr>
394,kaputa,0,ZM,1528905521,29,-8.47,29.66,78.88,3.62,,,,<tr><td align=right>394</td><td>kaputa</td><td align=right>0</td><td>ZM</td><td align=right>1528905521</td><td align=right>29</td><td align=right>-8.47</td><td align=right>29.66</td><td align=right>78.88</td><td align=right>3.62</td></tr>
395,lira,68,UG,1528905521,45,2.25,32.9,82.39,8.21,,,,<tr><td align=right>395</td><td>lira</td><td align=right>68</td><td>UG</td><td align=right>1528905521</td><td align=right>45</td><td align=right>2.25</td><td align=right>32.9</td><td align=right>82.39</td><td align=right>8.21</td></tr>
396,constitucion,75,MX,1528901040,68,23.99,-104.67,66.2,3.36,,,,<tr><td align=right>396</td><td>constitucion</td><td align=right>75</td><td>MX</td><td align=right>1528901040</td><td align=right>68</td><td align=right>23.99</td><td align=right>-104.67</td><td align=right>66.2</td><td align=right>3.36</td></tr>
397,ternate,90,PH,1528902000,100,14.29,120.72,77,10.29,,,,<tr><td align=right>397</td><td>ternate</td><td align=right>90</td><td>PH</td><td align=right>1528902000</td><td align=right>100</td><td align=right>14.29</td><td align=right>120.72</td><td align=right>77</td><td align=right>10.29</td></tr>
398,haines junction,68,CA,1528905526,52,60.75,-137.51,42.79,2.62,,,,<tr><td align=right>398</td><td>haines junction</td><td align=right>68</td><td>CA</td><td align=right>1528905526</td><td align=right>52</td><td align=right>60.75</td><td align=right>-137.51</td><td align=right>42.79</td><td align=right>2.62</td></tr>
399,zagora,75,HR,1528903800,73,46.19,15.87,71.6,2.24,,,,<tr><td align=right>399</td><td>zagora</td><td align=right>75</td><td>HR</td><td align=right>1528903800</td><td align=right>73</td><td align=right>46.19</td><td align=right>15.87</td><td align=right>71.6</td><td align=right>2.24</td></tr>
400,zhongxing,8,CN,1528905527,69,32.02,116.14,74.29,7.99,,,,<tr><td align=right>400</td><td>zhongxing</td><td align=right>8</td><td>CN</td><td align=right>1528905527</td><td align=right>69</td><td align=right>32.02</td><td align=right>116.14</td><td align=right>74.29</td><td align=right>7.99</td></tr>
401,snezhnogorsk,75,RU,1528903800,70,69.19,33.23,42.8,2.24,,,,<tr><td align=right>401</td><td>snezhnogorsk</td><td align=right>75</td><td>RU</td><td align=right>1528903800</td><td align=right>70</td><td align=right>69.19</td><td align=right>33.23</td><td align=right>42.8</td><td align=right>2.24</td></tr>
402,sola,75,FI,1528903200,76,62.78,29.36,50,10.29,,,,<tr><td align=right>402</td><td>sola</td><td align=right>75</td><td>FI</td><td align=right>1528903200</td><td align=right>76</td><td align=right>62.78</td><td align=right>29.36</td><td align=right>50</td><td align=right>10.29</td></tr>
403,sioux lookout,20,CA,1528902000,59,50.1,-91.92,66.2,4.7,,,,<tr><td align=right>403</td><td>sioux lookout</td><td align=right>20</td><td>CA</td><td align=right>1528902000</td><td align=right>59</td><td align=right>50.1</td><td align=right>-91.92</td><td align=right>66.2</td><td align=right>4.7</td></tr>
404,sur,0,OM,1528905530,82,22.57,59.53,89.32,4.85,,,,<tr><td align=right>404</td><td>sur</td><td align=right>0</td><td>OM</td><td align=right>1528905530</td><td align=right>82</td><td align=right>22.57</td><td align=right>59.53</td><td align=right>89.32</td><td align=right>4.85</td></tr>
405,utete,12,TZ,1528905531,51,-7.99,38.76,81.76,6.08,,,,<tr><td align=right>405</td><td>utete</td><td align=right>12</td><td>TZ</td><td align=right>1528905531</td><td align=right>51</td><td align=right>-7.99</td><td align=right>38.76</td><td align=right>81.76</td><td align=right>6.08</td></tr>
406,saint-joseph,75,FR,1528903800,60,43.56,6.97,71.6,4.7,,,,<tr><td align=right>406</td><td>saint-joseph</td><td align=right>75</td><td>FR</td><td align=right>1528903800</td><td align=right>60</td><td align=right>43.56</td><td align=right>6.97</td><td align=right>71.6</td><td align=right>4.7</td></tr>
407,sadao,75,TH,1528902000,83,6.63,100.42,82.4,2.24,,,,<tr><td align=right>407</td><td>sadao</td><td align=right>75</td><td>TH</td><td align=right>1528902000</td><td align=right>83</td><td align=right>6.63</td><td align=right>100.42</td><td align=right>82.4</td><td align=right>2.24</td></tr>
408,petropavlovsk-kamchatskiy,90,RU,1528902000,86,53.05,158.65,41,2.24,,,,<tr><td align=right>408</td><td>petropavlovsk-kamchatskiy</td><td align=right>90</td><td>RU</td><td align=right>1528902000</td><td align=right>86</td><td align=right>53.05</td><td align=right>158.65</td><td align=right>41</td><td align=right>2.24</td></tr>
409,vestmanna,92,FO,1528903200,93,62.16,-7.17,48.2,19.46,,,,<tr><td align=right>409</td><td>vestmanna</td><td align=right>92</td><td>FO</td><td align=right>1528903200</td><td align=right>93</td><td align=right>62.16</td><td align=right>-7.17</td><td align=right>48.2</td><td align=right>19.46</td></tr>
410,chifeng,8,CN,1528905536,90,42.27,118.96,52.42,0.72,,,,<tr><td align=right>410</td><td>chifeng</td><td align=right>8</td><td>CN</td><td align=right>1528905536</td><td align=right>90</td><td align=right>42.27</td><td align=right>118.96</td><td align=right>52.42</td><td align=right>0.72</td></tr>
411,grants pass,90,US,1528901760,50,42.44,-123.33,59,2.62,,,,<tr><td align=right>411</td><td>grants pass</td><td align=right>90</td><td>US</td><td align=right>1528901760</td><td align=right>50</td><td align=right>42.44</td><td align=right>-123.33</td><td align=right>59</td><td align=right>2.62</td></tr>
412,lampazos de naranjo,0,MX,1528905536,57,27.02,-100.51,82.93,6.76,,,,<tr><td align=right>412</td><td>lampazos de naranjo</td><td align=right>0</td><td>MX</td><td align=right>1528905536</td><td align=right>57</td><td align=right>27.02</td><td align=right>-100.51</td><td align=right>82.93</td><td align=right>6.76</td></tr>
413,salym,48,RU,1528905536,51,60.06,71.48,60.61,5.08,,,,<tr><td align=right>413</td><td>salym</td><td align=right>48</td><td>RU</td><td align=right>1528905536</td><td align=right>51</td><td align=right>60.06</td><td align=right>71.48</td><td align=right>60.61</td><td align=right>5.08</td></tr>
414,verkh-chebula,0,RU,1528905536,75,56.03,87.61,67.36,2.73,,,,<tr><td align=right>414</td><td>verkh-chebula</td><td align=right>0</td><td>RU</td><td align=right>1528905536</td><td align=right>75</td><td align=right>56.03</td><td align=right>87.61</td><td align=right>67.36</td><td align=right>2.73</td></tr>
415,tsiroanomandidy,64,MG,1528905537,36,-18.77,46.05,71.86,4.97,,,,<tr><td align=right>415</td><td>tsiroanomandidy</td><td align=right>64</td><td>MG</td><td align=right>1528905537</td><td align=right>36</td><td align=right>-18.77</td><td align=right>46.05</td><td align=right>71.86</td><td align=right>4.97</td></tr>
416,lagoa,20,PT,1528903800,56,37.14,-8.45,71.6,10.29,,,,<tr><td align=right>416</td><td>lagoa</td><td align=right>20</td><td>PT</td><td align=right>1528903800</td><td align=right>56</td><td align=right>37.14</td><td align=right>-8.45</td><td align=right>71.6</td><td align=right>10.29</td></tr>
417,les cayes,88,HT,1528905538,92,18.19,-73.75,82.93,22.41,,,,<tr><td align=right>417</td><td>les cayes</td><td align=right>88</td><td>HT</td><td align=right>1528905538</td><td align=right>92</td><td align=right>18.19</td><td align=right>-73.75</td><td align=right>82.93</td><td align=right>22.41</td></tr>
418,mackay,75,CA,1528902000,81,53.65,-115.58,50,3.36,,,,<tr><td align=right>418</td><td>mackay</td><td align=right>75</td><td>CA</td><td align=right>1528902000</td><td align=right>81</td><td align=right>53.65</td><td align=right>-115.58</td><td align=right>50</td><td align=right>3.36</td></tr>
419,treuchtlingen,75,DE,1528903200,67,48.96,10.91,60.8,8.05,,,,<tr><td align=right>419</td><td>treuchtlingen</td><td align=right>75</td><td>DE</td><td align=right>1528903200</td><td align=right>67</td><td align=right>48.96</td><td align=right>10.91</td><td align=right>60.8</td><td align=right>8.05</td></tr>
420,witney,40,GB,1528903200,56,51.78,-1.49,69.8,16.11,,,,<tr><td align=right>420</td><td>witney</td><td align=right>40</td><td>GB</td><td align=right>1528903200</td><td align=right>56</td><td align=right>51.78</td><td align=right>-1.49</td><td align=right>69.8</td><td align=right>16.11</td></tr>
421,tabou,0,CI,1528905538,100,4.42,-7.36,80.86,9.78,,,,<tr><td align=right>421</td><td>tabou</td><td align=right>0</td><td>CI</td><td align=right>1528905538</td><td align=right>100</td><td align=right>4.42</td><td align=right>-7.36</td><td align=right>80.86</td><td align=right>9.78</td></tr>
422,koson,0,UZ,1528902000,19,39.04,65.59,89.6,9.17,,,,<tr><td align=right>422</td><td>koson</td><td align=right>0</td><td>UZ</td><td align=right>1528902000</td><td align=right>19</td><td align=right>39.04</td><td align=right>65.59</td><td align=right>89.6</td><td align=right>9.17</td></tr>
423,burewala,0,PK,1528905539,34,30.16,72.68,95.62,7.2,,,,<tr><td align=right>423</td><td>burewala</td><td align=right>0</td><td>PK</td><td align=right>1528905539</td><td align=right>34</td><td align=right>30.16</td><td align=right>72.68</td><td align=right>95.62</td><td align=right>7.2</td></tr>
424,aksum,80,ET,1528905539,94,14.12,38.72,61.15,3.4,,,,<tr><td align=right>424</td><td>aksum</td><td align=right>80</td><td>ET</td><td align=right>1528905539</td><td align=right>94</td><td align=right>14.12</td><td align=right>38.72</td><td align=right>61.15</td><td align=right>3.4</td></tr>
425,iquitos,20,PE,1528902000,74,-3.75,-73.25,84.2,4.7,,,,<tr><td align=right>425</td><td>iquitos</td><td align=right>20</td><td>PE</td><td align=right>1528902000</td><td align=right>74</td><td align=right>-3.75</td><td align=right>-73.25</td><td align=right>84.2</td><td align=right>4.7</td></tr>
426,bealanana,20,MG,1528905541,53,-14.54,48.75,69.07,6.98,,,,<tr><td align=right>426</td><td>bealanana</td><td align=right>20</td><td>MG</td><td align=right>1528905541</td><td align=right>53</td><td align=right>-14.54</td><td align=right>48.75</td><td align=right>69.07</td><td align=right>6.98</td></tr>
427,linqiong,92,CN,1528902000,83,30.42,103.46,75.2,6.71,,,,<tr><td align=right>427</td><td>linqiong</td><td align=right>92</td><td>CN</td><td align=right>1528902000</td><td align=right>83</td><td align=right>30.42</td><td align=right>103.46</td><td align=right>75.2</td><td align=right>6.71</td></tr>
428,bonaventure,75,CA,1528902000,32,48.04,-65.49,66.2,8.05,,,,<tr><td align=right>428</td><td>bonaventure</td><td align=right>75</td><td>CA</td><td align=right>1528902000</td><td align=right>32</td><td align=right>48.04</td><td align=right>-65.49</td><td align=right>66.2</td><td align=right>8.05</td></tr>
429,ostrovnoy,92,RU,1528905546,82,68.05,39.51,36.58,18.28,,,,<tr><td align=right>429</td><td>ostrovnoy</td><td align=right>92</td><td>RU</td><td align=right>1528905546</td><td align=right>82</td><td align=right>68.05</td><td align=right>39.51</td><td align=right>36.58</td><td align=right>18.28</td></tr>
430,narsaq,40,GL,1528905000,43,60.91,-46.05,55.4,9.17,,,,<tr><td align=right>430</td><td>narsaq</td><td align=right>40</td><td>GL</td><td align=right>1528905000</td><td align=right>43</td><td align=right>60.91</td><td align=right>-46.05</td><td align=right>55.4</td><td align=right>9.17</td></tr>
431,richards bay,0,ZA,1528905547,75,-28.77,32.06,68.53,1.72,,,,<tr><td align=right>431</td><td>richards bay</td><td align=right>0</td><td>ZA</td><td align=right>1528905547</td><td align=right>75</td><td align=right>-28.77</td><td align=right>32.06</td><td align=right>68.53</td><td align=right>1.72</td></tr>
432,antofagasta,40,CL,1528902000,67,-23.65,-70.4,57.2,8.05,,,,<tr><td align=right>432</td><td>antofagasta</td><td align=right>40</td><td>CL</td><td align=right>1528902000</td><td align=right>67</td><td align=right>-23.65</td><td align=right>-70.4</td><td align=right>57.2</td><td align=right>8.05</td></tr>
433,yeniseysk,8,RU,1528905547,71,58.45,92.17,63.49,2.84,,,,<tr><td align=right>433</td><td>yeniseysk</td><td align=right>8</td><td>RU</td><td align=right>1528905547</td><td align=right>71</td><td align=right>58.45</td><td align=right>92.17</td><td align=right>63.49</td><td align=right>2.84</td></tr>
434,taguatinga,20,BR,1528902000,36,-15.83,-48.06,78.8,5.82,,,,<tr><td align=right>434</td><td>taguatinga</td><td align=right>20</td><td>BR</td><td align=right>1528902000</td><td align=right>36</td><td align=right>-15.83</td><td align=right>-48.06</td><td align=right>78.8</td><td align=right>5.82</td></tr>
435,port-gentil,20,GA,1528902000,78,-0.72,8.78,82.4,16.11,,,,<tr><td align=right>435</td><td>port-gentil</td><td align=right>20</td><td>GA</td><td align=right>1528902000</td><td align=right>78</td><td align=right>-0.72</td><td align=right>8.78</td><td align=right>82.4</td><td align=right>16.11</td></tr>
436,yulara,0,AU,1528902000,56,-25.24,130.99,41,4.7,,,,<tr><td align=right>436</td><td>yulara</td><td align=right>0</td><td>AU</td><td align=right>1528902000</td><td align=right>56</td><td align=right>-25.24</td><td align=right>130.99</td><td align=right>41</td><td align=right>4.7</td></tr>
437,adrar,0,DZ,1528902000,12,27.87,-0.29,109.4,11.41,,,,<tr><td align=right>437</td><td>adrar</td><td align=right>0</td><td>DZ</td><td align=right>1528902000</td><td align=right>12</td><td align=right>27.87</td><td align=right>-0.29</td><td align=right>109.4</td><td align=right>11.41</td></tr>
438,samur,0,RU,1528905549,84,41.83,48.49,71.23,13.13,,,,<tr><td align=right>438</td><td>samur</td><td align=right>0</td><td>RU</td><td align=right>1528905549</td><td align=right>84</td><td align=right>41.83</td><td align=right>48.49</td><td align=right>71.23</td><td align=right>13.13</td></tr>
439,chicla,20,PE,1528905550,74,-11.71,-76.27,43.69,2.39,,,,<tr><td align=right>439</td><td>chicla</td><td align=right>20</td><td>PE</td><td align=right>1528905550</td><td align=right>74</td><td align=right>-11.71</td><td align=right>-76.27</td><td align=right>43.69</td><td align=right>2.39</td></tr>
440,tombouctou,24,ML,1528905550,18,16.77,-3.01,110.65,4.74,,,,<tr><td align=right>440</td><td>tombouctou</td><td align=right>24</td><td>ML</td><td align=right>1528905550</td><td align=right>18</td><td align=right>16.77</td><td align=right>-3.01</td><td align=right>110.65</td><td align=right>4.74</td></tr>
441,pyaozerskiy,48,RU,1528905550,57,65.83,31.17,49,3.96,,,,<tr><td align=right>441</td><td>pyaozerskiy</td><td align=right>48</td><td>RU</td><td align=right>1528905550</td><td align=right>57</td><td align=right>65.83</td><td align=right>31.17</td><td align=right>49</td><td align=right>3.96</td></tr>
442,vagur,92,FO,1528905550,97,61.47,-6.81,49.63,27.89,,,,<tr><td align=right>442</td><td>vagur</td><td align=right>92</td><td>FO</td><td align=right>1528905550</td><td align=right>97</td><td align=right>61.47</td><td align=right>-6.81</td><td align=right>49.63</td><td align=right>27.89</td></tr>
443,yar-sale,76,RU,1528905551,89,66.83,70.83,36.22,14.81,,,,<tr><td align=right>443</td><td>yar-sale</td><td align=right>76</td><td>RU</td><td align=right>1528905551</td><td align=right>89</td><td align=right>66.83</td><td align=right>70.83</td><td align=right>36.22</td><td align=right>14.81</td></tr>
444,ust-nera,48,RU,1528905551,65,64.57,143.24,46.93,1.72,,,,<tr><td align=right>444</td><td>ust-nera</td><td align=right>48</td><td>RU</td><td align=right>1528905551</td><td align=right>65</td><td align=right>64.57</td><td align=right>143.24</td><td align=right>46.93</td><td align=right>1.72</td></tr>
445,solnechnyy,0,RU,1528905551,78,50.72,136.64,51.52,4.18,,,,<tr><td align=right>445</td><td>solnechnyy</td><td align=right>0</td><td>RU</td><td align=right>1528905551</td><td align=right>78</td><td align=right>50.72</td><td align=right>136.64</td><td align=right>51.52</td><td align=right>4.18</td></tr>
446,san patricio,0,PY,1528905551,74,-26.98,-56.83,51.79,4.63,,,,<tr><td align=right>446</td><td>san patricio</td><td align=right>0</td><td>PY</td><td align=right>1528905551</td><td align=right>74</td><td align=right>-26.98</td><td align=right>-56.83</td><td align=right>51.79</td><td align=right>4.63</td></tr>
447,angoram,88,PG,1528905555,100,-4.06,144.07,74.47,1.95,,,,<tr><td align=right>447</td><td>angoram</td><td align=right>88</td><td>PG</td><td align=right>1528905555</td><td align=right>100</td><td align=right>-4.06</td><td align=right>144.07</td><td align=right>74.47</td><td align=right>1.95</td></tr>
448,champerico,90,MX,1528900860,94,16.38,-93.6,71.6,2.62,,,,<tr><td align=right>448</td><td>champerico</td><td align=right>90</td><td>MX</td><td align=right>1528900860</td><td align=right>94</td><td align=right>16.38</td><td align=right>-93.6</td><td align=right>71.6</td><td align=right>2.62</td></tr>
449,san policarpo,80,PH,1528905556,100,12.18,125.51,78.43,7.76,,,,<tr><td align=right>449</td><td>san policarpo</td><td align=right>80</td><td>PH</td><td align=right>1528905556</td><td align=right>100</td><td align=right>12.18</td><td align=right>125.51</td><td align=right>78.43</td><td align=right>7.76</td></tr>
450,port-cartier,40,CA,1528902000,47,50.03,-66.88,55.4,16.11,,,,<tr><td align=right>450</td><td>port-cartier</td><td align=right>40</td><td>CA</td><td align=right>1528902000</td><td align=right>47</td><td align=right>50.03</td><td align=right>-66.88</td><td align=right>55.4</td><td align=right>16.11</td></tr>
451,tateyama,12,JP,1528905556,100,36.66,137.31,49.45,1.95,,,,<tr><td align=right>451</td><td>tateyama</td><td align=right>12</td><td>JP</td><td align=right>1528905556</td><td align=right>100</td><td align=right>36.66</td><td align=right>137.31</td><td align=right>49.45</td><td align=right>1.95</td></tr>
452,mandalgovi,8,MN,1528905556,35,45.76,106.27,62.59,6.64,,,,<tr><td align=right>452</td><td>mandalgovi</td><td align=right>8</td><td>MN</td><td align=right>1528905556</td><td align=right>35</td><td align=right>45.76</td><td align=right>106.27</td><td align=right>62.59</td><td align=right>6.64</td></tr>
453,bartica,75,GY,1528902000,78,6.41,-58.62,82.4,9.17,,,,<tr><td align=right>453</td><td>bartica</td><td align=right>75</td><td>GY</td><td align=right>1528902000</td><td align=right>78</td><td align=right>6.41</td><td align=right>-58.62</td><td align=right>82.4</td><td align=right>9.17</td></tr>
454,bathsheba,20,BB,1528902000,66,13.22,-59.52,86,25.28,,,,<tr><td align=right>454</td><td>bathsheba</td><td align=right>20</td><td>BB</td><td align=right>1528902000</td><td align=right>66</td><td align=right>13.22</td><td align=right>-59.52</td><td align=right>86</td><td align=right>25.28</td></tr>
455,bueu,0,ES,1528903800,53,42.33,-8.79,71.6,16.11,,,,<tr><td align=right>455</td><td>bueu</td><td align=right>0</td><td>ES</td><td align=right>1528903800</td><td align=right>53</td><td align=right>42.33</td><td align=right>-8.79</td><td align=right>71.6</td><td align=right>16.11</td></tr>
456,chaltyr,0,RU,1528905557,21,47.28,39.48,87.43,3.74,,,,<tr><td align=right>456</td><td>chaltyr</td><td align=right>0</td><td>RU</td><td align=right>1528905557</td><td align=right>21</td><td align=right>47.28</td><td align=right>39.48</td><td align=right>87.43</td><td align=right>3.74</td></tr>
457,prince rupert,90,CA,1528902000,93,54.32,-130.32,53.6,6.93,,,,<tr><td align=right>457</td><td>prince rupert</td><td align=right>90</td><td>CA</td><td align=right>1528902000</td><td align=right>93</td><td align=right>54.32</td><td align=right>-130.32</td><td align=right>53.6</td><td align=right>6.93</td></tr>
458,plouzane,90,FR,1528903800,63,48.38,-4.62,66.2,8.05,,,,<tr><td align=right>458</td><td>plouzane</td><td align=right>90</td><td>FR</td><td align=right>1528903800</td><td align=right>63</td><td align=right>48.38</td><td align=right>-4.62</td><td align=right>66.2</td><td align=right>8.05</td></tr>
459,belaya gora,36,RU,1528905558,35,68.54,146.19,62.77,4.07,,,,<tr><td align=right>459</td><td>belaya gora</td><td align=right>36</td><td>RU</td><td align=right>1528905558</td><td align=right>35</td><td align=right>68.54</td><td align=right>146.19</td><td align=right>62.77</td><td align=right>4.07</td></tr>
460,tongren,12,CN,1528905558,85,27.72,109.18,67.9,1.95,,,,<tr><td align=right>460</td><td>tongren</td><td align=right>12</td><td>CN</td><td align=right>1528905558</td><td align=right>85</td><td align=right>27.72</td><td align=right>109.18</td><td align=right>67.9</td><td align=right>1.95</td></tr>
461,narsimhapur,88,IN,1528905558,78,17.14,74.26,76,9.22,,,,<tr><td align=right>461</td><td>narsimhapur</td><td align=right>88</td><td>IN</td><td align=right>1528905558</td><td align=right>78</td><td align=right>17.14</td><td align=right>74.26</td><td align=right>76</td><td align=right>9.22</td></tr>
462,sao joao da barra,0,BR,1528902000,43,-21.64,-41.05,87.8,5.82,,,,<tr><td align=right>462</td><td>sao joao da barra</td><td align=right>0</td><td>BR</td><td align=right>1528902000</td><td align=right>43</td><td align=right>-21.64</td><td align=right>-41.05</td><td align=right>87.8</td><td align=right>5.82</td></tr>
463,mamakan,32,RU,1528905559,83,57.82,114.02,51.7,2.06,,,,<tr><td align=right>463</td><td>mamakan</td><td align=right>32</td><td>RU</td><td align=right>1528905559</td><td align=right>83</td><td align=right>57.82</td><td align=right>114.02</td><td align=right>51.7</td><td align=right>2.06</td></tr>
464,inirida,80,CO,1528905559,84,3.87,-67.92,80.32,2.95,,,,<tr><td align=right>464</td><td>inirida</td><td align=right>80</td><td>CO</td><td align=right>1528905559</td><td align=right>84</td><td align=right>3.87</td><td align=right>-67.92</td><td align=right>80.32</td><td align=right>2.95</td></tr>
465,payo,56,ID,1528905559,84,-3.75,103.64,77.98,4.74,,,,<tr><td align=right>465</td><td>payo</td><td align=right>56</td><td>ID</td><td align=right>1528905559</td><td align=right>84</td><td align=right>-3.75</td><td align=right>103.64</td><td align=right>77.98</td><td align=right>4.74</td></tr>
466,san carlos de bariloche,75,AR,1528902000,86,-41.13,-71.31,26.6,10.29,,,,<tr><td align=right>466</td><td>san carlos de bariloche</td><td align=right>75</td><td>AR</td><td align=right>1528902000</td><td align=right>86</td><td align=right>-41.13</td><td align=right>-71.31</td><td align=right>26.6</td><td align=right>10.29</td></tr>
467,piacabucu,44,BR,1528905560,57,-10.41,-36.43,84.37,15.48,,,,<tr><td align=right>467</td><td>piacabucu</td><td align=right>44</td><td>BR</td><td align=right>1528905560</td><td align=right>57</td><td align=right>-10.41</td><td align=right>-36.43</td><td align=right>84.37</td><td align=right>15.48</td></tr>
